family,metric,ttft_threshold_ms,allocation,baseline,workload,rate,n,mean,sd,ci95_low,ci95_high,p_value,q_value_bh,q_value_bh_within_metric,cohen_dz,bh_significant_q05
primary_goodput,goodput_req_s,1000.0,joint,full,sharegpt,35.0,3,-1.1294693435071206,0.33709999864876483,-1.9668721627815025,-0.2920665242327386,0.02843228721622734,0.060212815073560216,,-3.350546864534255,False
primary_goodput,goodput_req_s,2000.0,joint,full,sharegpt,35.0,3,-1.1294693435071206,0.33709999864876483,-1.9668721627815025,-0.2920665242327386,0.02843228721622734,0.060212815073560216,,-3.350546864534255,False
primary_goodput,goodput_req_s,3000.0,joint,full,sharegpt,35.0,3,-1.1294693435071206,0.33709999864876483,-1.9668721627815025,-0.2920665242327386,0.02843228721622734,0.060212815073560216,,-3.350546864534255,False
primary_goodput,goodput_req_s,250.0,kv_only,full,sharegpt,40.0,3,-26.920883247243143,0.5078089526805052,-28.182350616961227,-25.65941587752506,0.00011858331507267372,0.004268999342616254,,-53.01380195276072,True
primary_goodput,goodput_req_s,500.0,kv_only,full,sharegpt,40.0,3,-26.238364734203998,0.640023772809633,-27.828271924657134,-24.64845754375086,0.00019827513175622334,0.0059482539526867,,-40.99592210305018,True
primary_goodput,goodput_req_s,1000.0,kv_only,full,sharegpt,40.0,3,-24.2904374610644,0.90983361778316,-26.550589462417783,-22.030285459711017,0.00046733413942097766,0.012017163585110855,,-26.69766975664063,True
primary_goodput,goodput_req_s,2000.0,kv_only,full,sharegpt,40.0,3,-21.954796797230546,1.3046549586989875,-25.19573938095677,-18.713854213504323,0.0011750199977536644,0.015921576574052222,,-16.828048405322466,True
primary_goodput,goodput_req_s,3000.0,kv_only,full,sharegpt,40.0,3,-19.081455033575594,1.0494671035874013,-21.688475842838447,-16.47443422431274,0.0010067860295966714,0.015921576574052222,,-18.182042074829514,True
primary_goodput,goodput_req_s,250.0,state_only,full,sharegpt,40.0,3,0.24810685684540582,0.05456709795676536,0.11255467099023059,0.38365904270058104,0.015743868323055472,0.044279629658593514,,4.546821548801917,True
primary_goodput,goodput_req_s,500.0,state_only,full,sharegpt,40.0,3,0.0685448171296817,0.036218858992539224,-0.021427816370252553,0.15851745062961597,0.08180935763347344,0.12070233093463294,,1.8925172972401298,False
primary_goodput,goodput_req_s,1000.0,state_only,full,sharegpt,40.0,3,0.0685448171296817,0.036218858992539224,-0.021427816370252553,0.15851745062961597,0.08180935763347344,0.12070233093463294,,1.8925172972401298,False
primary_goodput,goodput_req_s,2000.0,state_only,full,sharegpt,40.0,3,0.0685448171296817,0.036218858992539224,-0.021427816370252553,0.15851745062961597,0.08180935763347344,0.12070233093463294,,1.8925172972401298,False
primary_goodput,goodput_req_s,3000.0,state_only,full,sharegpt,40.0,3,0.0685448171296817,0.036218858992539224,-0.021427816370252553,0.15851745062961597,0.08180935763347344,0.12070233093463294,,1.8925172972401298,False
primary_goodput,goodput_req_s,250.0,joint,full,sharegpt,40.0,3,-1.8616616893810491,0.2748823781941089,-2.5445073713486517,-1.1788160074134466,0.007188993157038358,0.026408546291161315,,-6.772575607107241,True
primary_goodput,goodput_req_s,500.0,joint,full,sharegpt,40.0,3,-1.7775009227729346,0.22510099474062867,-2.336682792760643,-1.2183190527852261,0.005303326523887048,0.024758461921077838,,-7.89645965279296,True
primary_goodput,goodput_req_s,1000.0,joint,full,sharegpt,40.0,3,-1.7775009227729346,0.22510099474062867,-2.336682792760643,-1.2183190527852261,0.005303326523887048,0.024758461921077838,,-7.89645965279296,True
primary_goodput,goodput_req_s,2000.0,joint,full,sharegpt,40.0,3,-1.7775009227729346,0.22510099474062867,-2.336682792760643,-1.2183190527852261,0.005303326523887048,0.024758461921077838,,-7.89645965279296,True
primary_goodput,goodput_req_s,3000.0,joint,full,sharegpt,40.0,3,-1.7775009227729346,0.22510099474062867,-2.336682792760643,-1.2183190527852261,0.005303326523887048,0.024758461921077838,,-7.89645965279296,True
primary_goodput,goodput_req_s,250.0,kv_only,full,sharegpt,45.0,3,-27.37760623635441,3.51662417898836,-36.11338497743244,-18.64182749527638,0.005454750764433971,0.024758461921077838,,-7.785195358643705,True
primary_goodput,goodput_req_s,500.0,kv_only,full,sharegpt,45.0,3,-27.202248937256602,3.8474275369761406,-36.75978877508572,-17.644709099427487,0.006602256512287424,0.024758461921077838,,-7.070243344631261,True
primary_goodput,goodput_req_s,1000.0,kv_only,full,sharegpt,45.0,3,-26.305646353763105,3.5931539938883112,-35.23153569410737,-17.37975701341884,0.006161748104340176,0.024758461921077838,,-7.321046189088211,True
